gender,education,occupation,not_on_time_rate,borrow_duration,borrow_duration_label,distance,price_range,pages_range,season,name
male,high school,others,0.14285714285714285,12.0,on time,5.311590029024912,medium,medium,winter,multnomah county library north portland
male,others,others,0.3333333333333333,191.0,not on time,8.032694316614744,medium,medium,winter,multnomah county library kenton
female,graduate degree,others,0.5555555555555556,6.0,on time,6.375982551626274,very high,very large,winter,multnomah county library belmont
unknown,graduate degree,education,0.08333333333333333,6.0,on time,0.70758868275359,high,large,winter,multnomah county library woodstock
male,others,blue collar,0.3,188.0,not on time,5.757445349441071,medium,medium,winter,multnomah county library sellwood moreland
male,graduate degree,admin,0.3333333333333333,111.0,not on time,4.264184096757964,low,small,winter,friends of the multnomah county library
female,college,others,0.3333333333333333,5.0,on time,2.2669013314686786,very high,very large,winter,multnomah county library
female,others,education,0.3,14.0,on time,3.852534415815091,low,large,winter,multnomah county library woodstock
male,high school,others,0.0,19.0,on time,2.3741074762001713,low,medium,winter,multnomah county library
male,graduate degree,education,0.2857142857142857,16.0,on time,0.9166095223625147,medium,medium,winter,multnomah county library northwest
female,college,others,0.0,9.0,on time,4.558563727778682,medium,large,winter,multnomah county library northwest
female,high school,sales,0.25,8.0,on time,3.10232748875065,medium,small,winter,multnomah county library woodstock
female,others,sales,0.25,11.0,on time,5.349859863843568,medium,medium,winter,multnomah county library north portland
female,college,blue collar,0.8333333333333334,17.0,on time,3.3907860139588504,medium,medium,winter,multnomah county library northwest
male,graduate degree,blue collar,0.3333333333333333,25.0,on time,4.767156767461491,very high,large,winter,multnomah county library central
male,high school,others,0.36,6.0,on time,2.2057017607293514,high,large,winter,multnomah county library north portland
female,graduate degree,blue collar,0.16666666666666666,7.0,on time,3.399548950084387,high,large,winter,multnomah county library sellwood moreland
female,high school,sales,0.25,9.0,on time,4.9903659547848624,low,medium,winter,multnomah county library belmont
female,graduate degree,others,0.4,161.0,not on time,6.240067973410159,high,very large,winter,multnomah county library st johns
female,high school,business,0.0,21.0,on time,2.690691432231397,medium,medium,winter,multnomah county library albina
female,college,education,0.1875,19.0,on time,2.693335389187351,very high,medium,winter,multnomah county library belmont
female,college,business,0.25,26.0,on time,5.419439027079018,medium,medium,winter,multnomah county library northwest
female,college,admin,0.3333333333333333,132.0,not on time,8.652555843970182,very high,large,winter,multnomah county library northwest
male,high school,others,0.125,24.0,on time,2.5067884753224523,high,large,winter,multnomah county library woodstock
male,college,sales,0.45454545454545453,110.0,not on time,5.937995220938277,very high,very large,winter,multnomah county library
female,college,business,0.0,16.0,on time,2.907243718246315,very high,medium,winter,multnomah county library central
male,graduate degree,business,0.14285714285714285,2.0,on time,7.361463985470493,medium,very large,winter,multnomah county library hillsdale
female,graduate degree,others,0.0,11.0,on time,3.9630142310122523,medium,medium,winter,multnomah county library kenton
female,others,education,0.25,27.0,on time,7.063911807630529,medium,large,winter,multnomah county library gregory heights
male,college,education,0.16666666666666666,27.0,on time,4.34431851205565,high,large,winter,multnomah county library albina
male,college,education,0.5555555555555556,144.0,not on time,6.174140321737937,high,very large,winter,multnomah county library albina
female,college,tech,0.4166666666666667,12.0,on time,5.861922677071321,very high,very large,winter,multnomah county library
female,college,blue collar,0.15384615384615385,8.0,on time,5.7512450141489255,medium,medium,winter,multnomah county library north portland
male,college,education,0.36363636363636365,5.0,on time,4.187134558230289,low,small,winter,multnomah county library gregory heights
male,high school,business,0.4444444444444444,330.0,not on time,1.771084714499644,very high,large,winter,multnomah county library northwest
female,others,blue collar,0.14285714285714285,12.0,on time,1.7536925923036701,medium,medium,winter,multnomah county library hillsdale
male,college,admin,0.5,19.0,on time,6.739603604471099,medium,small,winter,multnomah county library hollywood library
female,graduate degree,others,0.42857142857142855,145.0,not on time,8.35607908962246,high,large,winter,friends of the multnomah county library
female,high school,business,0.16666666666666666,13.0,on time,2.611203730841098,high,very large,winter,multnomah county library capitol hill
female,high school,education,0.1,21.0,on time,4.410442242602155,high,large,winter,multnomah county library north portland
male,high school,admin,0.23076923076923078,6.0,on time,1.6299784198007246,medium,medium,winter,multnomah county library gregory heights
female,graduate degree,sales,0.375,25.0,on time,6.160171922688914,very high,very large,winter,multnomah county library hillsdale
male,high school,tech,0.18181818181818182,130.0,not on time,2.8808842059048914,medium,medium,winter,multnomah county library
female,college,education,0.1111111111111111,5.0,on time,2.43825096037557,high,medium,winter,multnomah county library hollywood library
male,high school,admin,0.18181818181818182,6.0,on time,2.2136862890576583,medium,medium,winter,multnomah county library
male,high school,others,0.125,43.0,not on time,15.16607669424549,high,very large,winter,multnomah county library northwest
female,others,admin,0.2,22.0,on time,7.920885189465172,medium,medium,winter,multnomah county library
male,college,education,0.14285714285714285,13.0,on time,9.152642521327104,medium,medium,winter,multnomah county library northwest
female,others,others,0.6,27.0,on time,1.5451954798442544,high,very large,winter,multnomah county library woodstock
male,college,admin,0.0,11.0,on time,0.6565223262383757,medium,medium,winter,multnomah county library woodstock
female,college,blue collar,0.125,17.0,on time,3.935020437471148,high,large,winter,multnomah county library central
female,college,admin,0.2857142857142857,13.0,on time,0.7782424394354179,very high,large,winter,multnomah county library northwest
female,high school,education,0.09090909090909091,5.0,on time,3.3527381051400242,very high,very large,winter,multnomah county library albina
male,graduate degree,others,0.2597402597402597,20.0,on time,2.6156307320390564,high,medium,winter,friends of the multnomah county library
female,high school,blue collar,0.25,24.0,on time,4.0823243150085124,medium,small,winter,multnomah county library midland
male,college,others,0.3333333333333333,46.0,not on time,15.3427447922788,very high,large,winter,multnomah county library albina
male,high school,admin,0.2,21.0,on time,2.5466181095935236,low,medium,winter,multnomah county library kenton
female,college,others,0.25,20.0,on time,1.15312236415294,medium,medium,winter,multnomah county library sellwood moreland
male,college,blue collar,0.3,19.0,on time,6.397915991005696,medium,medium,winter,multnomah county library midland
male,college,tech,0.07692307692307693,21.0,on time,5.149870133732552,low,small,winter,friends of the multnomah county library
male,others,admin,0.3333333333333333,10.0,on time,2.0522137317673064,high,very large,winter,multnomah county library central
male,college,sales,0.23076923076923078,8.0,on time,6.3327431123377975,medium,very large,winter,multnomah county library holgate
male,others,tech,0.42857142857142855,93.0,not on time,12.076163743881047,medium,large,winter,friends of the multnomah county library
female,high school,business,0.16666666666666666,12.0,on time,3.1453694875804867,high,very large,winter,multnomah county library albina
female,college,tech,0.125,6.0,on time,8.745737193451934,medium,medium,winter,multnomah county library kenton
male,graduate degree,business,0.2857142857142857,19.0,on time,0.7521089862783094,very high,very large,winter,multnomah county library st johns
female,high school,admin,0.15384615384615385,23.0,on time,3.1602346271456425,high,medium,winter,multnomah county library holgate
female,college,sales,0.0,9.0,on time,4.5880988858716405,low,medium,winter,multnomah county library midland
male,college,education,0.25,321.0,not on time,7.163075215876931,low,medium,winter,multnomah county library kenton
female,high school,blue collar,0.25,63.0,not on time,6.601713251635104,high,very large,winter,multnomah county library
female,high school,admin,0.25,14.0,on time,0.7086644828370808,low,small,winter,multnomah county library capitol hill
female,high school,business,0.3333333333333333,10.0,on time,5.49090509333966,low,small,winter,friends of the multnomah county library
female,graduate degree,others,0.2857142857142857,26.0,on time,3.9287485093127654,low,small,winter,multnomah county library albina
male,high school,education,0.3333333333333333,320.0,not on time,3.220784874791792,low,small,winter,multnomah county library kenton
female,high school,blue collar,0.0,6.0,on time,6.049749067643689,medium,medium,winter,multnomah county library belmont
